PRHUNT,ZOHUNT,AOU,YEAR,A-F,A-M,A-NA,A-U,I-F,I-M,I-NA,I-U,NA-M,NA-NA,NA-U,U-F,U-M,U-NA,U-U
NT,1,1530,1991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NT,1,1530,1992,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2
NT,1,1530,1993,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
NT,1,1530,2000,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0
NT,1,1530,2004,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
NT,1,1530,2006,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NT,1,1530,2012,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
NT,1,1530,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NT,1,1540,1978,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
NT,1,1540,1981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NT,1,1540,1998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NT,1,1590,1989,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
NT,1,1590,1995,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
NT,1,1590,2003,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
NT,1,1630,1977,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
NT,1,1630,1979,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NT,1,1650,1981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NT,1,1650,1984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NT,1,1650,1985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
NT,1,1650,1993,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
NT,1,1650,2000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NT,1,1650,2024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NT,1,1660,1976,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NT,1,1660,1978,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NT,1,1660,1980,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3
NT,1,1660,1981,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
NT,1,1660,1983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NT,1,1660,1984,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
NT,1,1660,1985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NT,1,1660,1986,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
NT,1,1660,1993,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
NT,1,1660,1998,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
NT,1,1660,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NT,1,1670,1976,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NT,1,1670,1977,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NT,1,1670,1984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NT,1,1670,2002,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
NT,1,1692,1976,0,0,0,4,0,0,0,1,0,0,0,0,0,0,5
NT,1,1692,1979,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
NT,1,1692,1990,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0
NT,1,1692,1994,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0
NT,1,1692,1995,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0
NT,1,1700,1999,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
NT,1,1710,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NT,1,1710,1990,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NT,1,1721,1976,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NT,1,1721,1977,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NT,1,1721,1990,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NT,1,1721,1996,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NT,1,1721,1999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NT,1,1722,1976,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NT,1,1722,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NT,1,1722,1987,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NT,1,1722,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NT,1,1722,1990,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NT,1,1722,1991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NT,1,1722,1994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NT,NA,1320,1991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NU,1,1320,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NU,1,1390,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NU,1,1692,2000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NU,1,1693,2000,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0
NU,1,1700,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NU,1,1721,2000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
ON,1,1290,1976,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ON,1,1290,1977,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
ON,1,1290,1978,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0
ON,1,1290,1979,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
ON,1,1290,1980,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ON,1,1290,1981,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ON,1,1290,1982,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0
ON,1,1290,1983,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ON,1,1290,1984,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ON,1,1290,1985,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ON,1,1290,1986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ON,1,1290,1988,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ON,1,1290,1989,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ON,1,1290,1990,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ON,1,1290,1991,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ON,1,1290,1992,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ON,1,1290,1993,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ON,1,1290,1996,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ON,1,1290,1997,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ON,1,1290,1998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ON,1,1290,1999,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ON,1,1290,2000,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0
ON,1,1290,2002,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ON,1,1290,2003,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ON,1,1290,2004,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ON,1,1290,2005,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ON,1,1290,2006,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0
ON,1,1290,2007,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ON,1,1290,2008,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
ON,1,1290,2009,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ON,1,1290,2011,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
ON,1,1290,2013,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ON,1,1290,2014,1,9,0,0,2,1,0,0,0,0,0,0,0,0,0
ON,1,1290,2015,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ON,1,1290,2016,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ON,1,1290,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ON,1,1290,2018,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ON,1,1290,2019,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
ON,1,1290,2020,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0
ON,1,1290,2021,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
ON,1,1290,2022,0,3,0,0,1,6,0,0,0,0,0,0,0,0,0
ON,1,1290,2023,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ON,1,1290,2024,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ON,1,1300,1976,1,1,0,0,1,0,0,6,0,0,0,0,0,0,3
ON,1,1300,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
ON,1,1300,1979,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ON,1,1300,1980,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ON,1,1300,1981,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
ON,1,1300,1982,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ON,1,1300,1983,5,2,0,0,1,6,0,2,0,0,0,0,0,0,0
ON,1,1300,1984,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
ON,1,1300,1985,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0
ON,1,1300,1986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ON,1,1300,1987,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
ON,1,1300,1988,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0
ON,1,1300,1989,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
ON,1,1300,1991,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ON,1,1300,1992,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
ON,1,1300,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ON,1,1300,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ON,1,1300,1997,0,1,0,0,0,4,0,2,0,0,0,0,0,0,0
ON,1,1300,1998,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ON,1,1300,1999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ON,1,1300,2000,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0
ON,1,1300,2001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ON,1,1300,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ON,1,1300,2003,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0
ON,1,1300,2004,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0
ON,1,1300,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ON,1,1300,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ON,1,1300,2007,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ON,1,1300,2008,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ON,1,1300,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ON,1,1300,2013,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ON,1,1300,2014,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
ON,1,1300,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ON,1,1300,2016,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ON,1,1300,2017,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0
ON,1,1300,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ON,1,1300,2019,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ON,1,1300,2020,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ON,1,1300,2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ON,1,1300,2023,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ON,1,1310,1976,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0
ON,1,1310,1977,0,2,0,0,0,1,0,7,0,0,0,0,0,0,12
ON,1,1310,1978,1,0,0,0,3,3,0,0,0,0,0,0,0,0,5
ON,1,1310,1979,2,4,0,0,0,0,0,2,0,0,0,0,0,0,4
ON,1,1310,1980,0,1,0,0,0,0,0,6,0,0,0,0,0,0,2
ON,1,1310,1981,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1
ON,1,1310,1982,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2
ON,1,1310,1983,0,1,0,0,3,5,0,0,0,0,0,0,0,0,0
ON,1,1310,1984,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0
ON,1,1310,1985,1,3,0,0,0,1,0,5,0,0,0,0,0,0,0
ON,1,1310,1986,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0
ON,1,1310,1987,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ON,1,1310,1988,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
ON,1,1310,1989,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ON,1,1310,1990,0,3,0,0,3,2,0,0,0,0,0,0,0,0,0
ON,1,1310,1991,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0
ON,1,1310,1992,0,5,0,0,5,0,0,0,0,0,0,0,0,0,1
ON,1,1310,1993,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0
ON,1,1310,1994,0,1,0,0,1,1,0,3,0,0,0,0,0,0,0
ON,1,1310,1995,0,2,0,0,0,0,0,4,0,0,0,0,0,0,1
ON,1,1310,1996,1,2,0,0,1,0,0,4,0,0,0,0,0,0,0
ON,1,1310,1997,1,2,0,0,1,0,0,6,0,0,0,0,0,0,0
ON,1,1310,1998,1,4,0,0,1,4,0,0,0,0,0,0,0,0,0
ON,1,1310,1999,1,4,0,0,5,4,0,1,0,0,0,0,0,0,0
ON,1,1310,2000,3,2,0,0,2,3,0,0,0,0,0,0,0,0,0
ON,1,1310,2001,3,5,0,0,1,3,0,0,0,0,0,0,0,0,0
ON,1,1310,2002,1,5,0,0,1,2,0,0,0,0,0,0,0,0,1
ON,1,1310,2003,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0
ON,1,1310,2004,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
ON,1,1310,2005,3,2,0,0,0,0,0,6,0,0,0,0,0,0,0
ON,1,1310,2006,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0
ON,1,1310,2007,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0
ON,1,1310,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ON,1,1310,2009,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ON,1,1310,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ON,1,1310,2011,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0
ON,1,1310,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ON,1,1310,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ON,1,1310,2015,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ON,1,1310,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ON,1,1310,2017,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0
ON,1,1310,2018,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0
ON,1,1310,2019,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
ON,1,1310,2020,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
ON,1,1310,2021,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
ON,1,1310,2022,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0
ON,1,1310,2023,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
ON,1,1320,1976,89,112,0,1,407,487,0,25,0,0,0,2,2,0,151
ON,1,1320,1977,65,74,0,3,243,315,0,11,0,0,0,1,2,0,161
ON,1,1320,1978,42,60,0,2,234,290,0,31,0,0,0,1,0,0,93
ON,1,1320,1979,61,87,0,1,270,386,0,21,0,0,0,1,3,0,115
ON,1,1320,1980,67,79,0,3,243,303,0,10,0,0,0,5,4,0,106
ON,1,1320,1981,61,95,0,0,210,253,0,6,0,0,0,2,1,0,113
ON,1,1320,1982,84,105,0,1,188,298,0,13,0,0,0,3,2,0,111
ON,1,1320,1983,101,155,0,0,334,365,0,10,0,0,0,7,0,0,28
ON,1,1320,1984,52,95,0,1,245,293,0,14,0,0,0,0,1,0,8
ON,1,1320,1985,64,75,0,0,214,254,0,15,0,0,0,4,4,0,8
ON,1,1320,1986,68,81,0,3,178,198,0,15,0,0,0,4,4,0,8
ON,1,1320,1987,53,93,0,0,241,290,0,15,0,0,0,1,0,0,0
ON,1,1320,1988,59,122,0,0,127,165,0,3,0,0,0,2,0,0,0
ON,1,1320,1989,38,75,0,0,156,198,0,4,0,0,0,1,0,0,8
ON,1,1320,1990,70,78,0,1,159,182,0,9,0,0,0,3,1,0,3
ON,1,1320,1991,41,58,0,3,141,195,0,4,0,0,0,0,1,0,11
ON,1,1320,1992,71,115,0,0,159,221,0,1,0,0,0,1,0,0,3
ON,1,1320,1993,53,77,0,1,185,234,0,12,0,0,0,1,0,0,11
ON,1,1320,1994,49,77,0,1,176,228,0,7,0,0,0,1,1,0,8
ON,1,1320,1995,28,58,0,0,100,145,0,7,0,0,0,0,0,0,3
ON,1,1320,1996,71,90,0,0,204,295,0,3,0,0,0,0,1,0,7
ON,1,1320,1997,49,92,0,2,284,346,0,16,0,0,0,2,0,0,10
ON,1,1320,1998,53,87,0,2,215,317,0,8,0,0,0,1,1,0,1
ON,1,1320,1999,22,41,0,0,167,229,0,1,0,0,0,0,0,0,1
ON,1,1320,2000,51,120,0,1,180,255,0,4,0,0,0,0,2,0,6
ON,1,1320,2001,52,113,0,0,217,242,0,9,0,0,0,0,1,0,0
ON,1,1320,2002,57,116,0,0,201,318,0,6,0,0,0,1,2,0,6
ON,1,1320,2003,55,139,0,1,294,387,0,5,0,0,0,0,2,0,10
ON,1,1320,2004,59,116,0,3,180,241,0,10,0,0,0,4,0,0,1
ON,1,1320,2005,30,60,0,0,95,156,0,5,0,0,0,0,1,0,0
ON,1,1320,2006,18,92,0,1,181,245,0,10,0,0,0,0,1,0,6
ON,1,1320,2007,44,129,0,0,157,181,0,1,0,0,0,0,0,0,5
ON,1,1320,2008,27,84,0,0,140,192,0,0,0,0,0,0,0,0,3
ON,1,1320,2009,23,51,0,0,123,175,0,4,0,0,0,0,0,0,0
ON,1,1320,2010,24,50,0,0,78,126,0,1,0,0,0,0,0,0,0
ON,1,1320,2011,25,62,0,0,81,110,0,1,0,0,0,0,0,0,0
ON,1,1320,2012,23,38,0,0,60,75,0,1,0,0,0,1,0,0,1
ON,1,1320,2013,34,68,0,1,122,139,0,1,0,1,0,0,0,0,4
ON,1,1320,2014,25,66,0,0,107,133,0,0,0,0,0,0,0,0,5
ON,1,1320,2015,34,40,0,0,98,111,0,0,0,1,0,0,1,0,1
ON,1,1320,2016,28,78,0,0,71,70,0,0,0,0,0,1,0,0,0
ON,1,1320,2017,13,39,0,0,58,61,0,2,0,0,0,1,0,0,4
ON,1,1320,2018,12,50,0,0,66,59,0,1,0,1,0,1,0,0,1
ON,1,1320,2019,17,48,0,0,53,50,0,1,0,0,0,1,0,0,4
ON,1,1320,2020,17,58,0,0,93,113,0,1,0,1,0,0,1,0,2
ON,1,1320,2021,16,46,0,1,81,132,0,2,0,0,0,0,0,0,0
ON,1,1320,2022,27,46,0,0,59,86,0,0,0,0,0,0,0,0,0
ON,1,1320,2023,21,59,0,1,49,71,0,1,0,0,0,0,0,0,0
ON,1,1320,2024,18,70,0,0,81,94,0,4,0,0,0,1,2,0,1
ON,1,1321,1976,3,2,0,0,19,11,0,0,0,0,0,0,0,0,6
ON,1,1321,1977,2,1,0,0,3,3,0,0,0,0,0,0,0,0,3
ON,1,1321,1978,2,1,0,0,6,6,0,3,0,0,0,0,0,0,5
ON,1,1321,1979,2,0,0,4,1,3,0,13,0,0,0,0,0,0,1
ON,1,1321,1980,1,2,0,0,1,2,0,2,0,0,0,0,0,0,0
ON,1,1321,1981,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
ON,1,1321,1982,3,2,0,0,6,7,0,0,0,0,0,0,0,0,0
ON,1,1321,1983,2,3,0,0,5,5,0,0,0,0,0,0,1,0,0
ON,1,1321,1984,2,0,0,0,4,3,0,0,0,0,0,0,0,0,0
ON,1,1321,1985,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0
ON,1,1321,1986,1,5,0,0,2,4,0,0,0,0,0,0,0,0,0
ON,1,1321,1987,2,4,0,0,2,3,0,0,0,0,0,0,1,0,0
ON,1,1321,1988,3,2,0,0,7,0,0,0,0,0,0,0,0,0,0
ON,1,1321,1989,0,1,0,0,2,3,0,1,0,0,0,0,0,0,0
ON,1,1321,1990,1,1,0,0,5,4,0,0,0,0,0,0,0,0,0
ON,1,1321,1991,1,2,0,0,3,3,0,1,0,0,0,0,0,0,0
ON,1,1321,1992,0,6,0,0,2,4,0,0,0,0,0,0,0,0,0
ON,1,1321,1993,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0
ON,1,1321,1994,3,3,0,0,2,4,0,1,0,0,0,0,0,0,0
ON,1,1321,1995,1,2,0,0,2,3,0,0,0,0,0,0,0,0,0
ON,1,1321,1996,3,5,0,0,4,5,0,0,0,0,0,0,0,0,0
ON,1,1321,1997,1,1,0,0,5,3,0,0,0,0,0,0,0,0,0
ON,1,1321,1998,2,2,0,0,4,1,0,0,0,0,0,0,0,0,0
ON,1,1321,1999,0,5,0,0,5,3,0,0,0,0,0,0,0,0,0
ON,1,1321,2000,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0
ON,1,1321,2001,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
ON,1,1321,2002,2,3,0,0,6,2,0,0,0,0,0,0,0,0,0
ON,1,1321,2003,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0
ON,1,1321,2004,0,5,0,0,2,2,0,0,0,0,0,0,0,0,0
ON,1,1321,2005,1,1,0,0,3,1,0,1,0,0,0,0,0,0,0
ON,1,1321,2006,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0
ON,1,1321,2007,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0
ON,1,1321,2008,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
ON,1,1321,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ON,1,1321,2010,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ON,1,1321,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ON,1,1321,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ON,1,1321,2013,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
ON,1,1321,2014,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0
ON,1,1321,2015,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
ON,1,1321,2016,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
ON,1,1321,2018,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0
ON,1,1321,2019,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
ON,1,1321,2020,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ON,1,1321,2021,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ON,1,1321,2022,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ON,1,1321,2023,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ON,1,1321,2024,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ON,1,1330,1976,12,20,0,0,65,57,0,1,0,0,0,0,0,0,14
ON,1,1330,1977,7,11,0,0,36,48,0,0,0,0,0,0,0,0,13
ON,1,1330,1978,3,9,0,0,37,30,0,0,0,0,0,0,0,0,21
ON,1,1330,1979,8,18,0,0,41,68,0,0,0,0,0,0,0,0,12
ON,1,1330,1980,7,16,0,0,34,58,0,0,0,0,0,0,0,0,23
ON,1,1330,1981,14,22,0,0,26,41,0,0,0,0,0,0,1,0,22
ON,1,1330,1982,15,9,0,1,37,50,0,2,0,0,0,0,0,0,15
ON,1,1330,1983,11,17,0,1,29,47,0,5,0,0,0,0,0,0,3
ON,1,1330,1984,8,9,0,1,28,22,0,4,0,0,0,0,0,0,3
ON,1,1330,1985,9,8,0,0,27,35,0,1,0,0,0,0,0,0,0
ON,1,1330,1986,12,20,0,1,20,15,0,1,0,0,0,0,0,0,2
ON,1,1330,1987,9,9,0,4,28,40,0,0,0,0,0,0,0,0,1
ON,1,1330,1988,12,12,0,0,24,23,0,0,0,0,0,0,0,0,0
ON,1,1330,1989,9,6,0,0,8,16,0,0,0,0,0,0,0,0,0
ON,1,1330,1990,7,10,0,0,15,15,0,0,0,0,0,0,0,0,1
ON,1,1330,1991,4,13,0,1,19,24,0,0,0,0,0,0,0,0,0
ON,1,1330,1992,8,13,0,0,21,22,0,1,0,0,0,0,0,0,0
ON,1,1330,1993,5,11,0,0,18,18,0,4,0,0,0,0,0,0,0
ON,1,1330,1994,2,5,0,0,16,17,0,0,0,0,0,0,0,0,0
ON,1,1330,1995,5,10,0,1,17,16,0,1,0,0,0,0,0,0,0
ON,1,1330,1996,7,16,0,1,18,12,0,0,0,0,0,0,0,0,0
ON,1,1330,1997,10,11,0,0,36,34,0,1,0,0,0,0,0,0,0
ON,1,1330,1998,7,7,0,0,23,25,0,4,0,0,0,0,0,0,0
ON,1,1330,1999,12,13,0,0,30,28,0,1,0,0,0,0,0,0,0
ON,1,1330,2000,10,13,0,0,16,24,0,2,0,0,0,0,0,0,0
ON,1,1330,2001,5,8,0,0,15,21,0,1,0,0,0,0,0,0,2
ON,1,1330,2002,13,18,0,0,27,32,0,2,0,0,0,0,0,0,0
ON,1,1330,2003,3,4,0,1,26,30,0,5,0,0,0,0,0,0,0
ON,1,1330,2004,6,14,0,1,15,21,0,0,0,0,0,0,1,0,1
ON,1,1330,2005,7,10,0,0,11,20,0,3,0,0,0,0,0,0,0
ON,1,1330,2006,5,9,0,3,13,27,0,4,0,0,0,0,0,0,0
ON,1,1330,2007,3,13,0,1,11,10,0,2,0,0,0,0,0,0,0
ON,1,1330,2008,3,4,0,0,11,9,0,5,0,0,0,0,0,0,0
ON,1,1330,2009,5,6,0,0,10,11,0,1,0,0,0,0,0,0,0
ON,1,1330,2010,4,8,0,0,15,7,0,0,0,0,0,0,0,0,0
ON,1,1330,2011,3,10,0,0,10,10,0,1,0,0,0,0,0,0,0
ON,1,1330,2012,0,3,0,0,5,10,0,1,0,0,0,0,0,0,0
ON,1,1330,2013,5,3,0,0,16,8,0,3,0,0,0,0,0,0,0
ON,1,1330,2014,5,8,0,0,6,4,0,0,0,0,0,0,0,0,1
ON,1,1330,2015,2,9,0,0,9,8,0,0,0,0,0,0,0,0,0
ON,1,1330,2016,1,5,0,0,5,7,0,0,0,0,0,0,0,0,0
ON,1,1330,2017,4,1,0,0,3,1,0,0,0,0,0,0,0,0,0
ON,1,1330,2018,1,5,0,0,6,4,0,1,0,0,0,0,0,0,1
ON,1,1330,2019,4,2,0,0,7,4,0,0,0,0,0,0,0,0,1
ON,1,1330,2020,5,4,0,0,1,9,0,0,0,0,0,0,0,0,0
ON,1,1330,2021,2,3,0,0,7,10,0,0,0,0,0,0,0,0,0
ON,1,1330,2022,5,5,0,0,6,7,0,0,0,0,0,0,0,0,0
ON,1,1330,2023,3,5,0,0,4,9,0,0,0,0,0,0,0,0,0
